study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5297,0.4732,0.1628,0.744025
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0057,0.52565,0.5228,0.0057,0.989215
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,all,all,400,200,200,False,-0.00692741,calibration,0.534075,0.479631,0.591162,0.526502,0.0,0.015,0.05,0.875,0.93,0.965,0.5275,0.5275,0.5,0.537415,0.395,0.455331,0.057039,0.06815,0.316671,0.235627,3.496659,39.023224,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G0,200,100,100,False,-0.00655623,calibration,0.5473,0.444916,0.642518,0.537184,0.02,0.02,0.08,0.88,0.89,0.97,0.525,0.525,0.5,0.555556,0.25,0.344828,0.059868,0.0946,0.310402,0.221206,3.473697,39.062328,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G1,200,100,100,False,-0.0075492,calibration,0.5234,0.451215,0.599358,0.529838,0.0,0.0,0.03,0.91,0.97,0.99,0.49,0.49,0.5,0.492308,0.64,0.556522,-0.020966,0.0468,0.322412,0.241256,3.519621,38.98412,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,ar,100,50,50,False,-0.00753805,calibration,0.5716,0.458436,0.698166,0.54358,0.0,0.0,0.06,0.82,0.88,0.94,0.56,0.56,0.5,0.55,0.66,0.6,0.122474,0.1432,0.298855,0.242222,3.331033,39.293856,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,en,100,50,50,False,-0.00629126,calibration,0.5496,0.397343,0.637175,0.540504,0.0,0.0,0.02,0.78,0.96,0.98,0.48,0.48,0.5,0.416667,0.1,0.16129,-0.061546,0.0992,0.309966,0.252525,3.710454,44.794384,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,es,100,50,50,False,-0.00673846,calibration,0.5428,0.424135,0.617243,0.577796,0.06,0.06,0.06,0.88,0.94,0.96,0.54,0.54,0.5,0.583333,0.28,0.378378,0.093659,0.0856,0.313401,0.242424,3.481636,35.510129,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,pt,100,50,50,False,-0.00734571,calibration,0.4604,0.355612,0.563241,0.482087,0.0,0.0,0.02,0.92,0.96,0.98,0.47,0.47,0.5,0.466667,0.42,0.442105,-0.060302,-0.0792,0.355017,0.312323,3.463512,36.494527,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5311,0.4604,0.1112,0.805458
pilot_training_distribution_pan17,2e1f62d84b3426ad,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0239,0.53535,0.5234,0.0239,0.956331
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,all,all,41224,20612,20612,False,-3.60465545,calibration,0.496561,0.488249,0.504993,0.494437,0.000485,0.008102,0.045168,0.89967,0.950126,0.989715,0.497453,0.497453,0.5,0.497443,0.495488,0.496464,-0.005094,-0.006877,0.335057,0.252432,3.468215,38.06051,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender,G0,20652,10337,10315,False,-4.03911331,calibration,0.506677,0.49338,0.518185,0.502726,9.7e-05,0.007739,0.051079,0.891905,0.940378,0.988754,0.506246,0.505864,0.500533,0.503946,0.864758,0.636794,0.016845,0.013353,0.330003,0.244444,3.463555,37.910274,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender,G1,20572,10275,10297,False,-3.65317701,calibration,0.486492,0.469142,0.49653,0.486202,0.000876,0.008564,0.039027,0.907449,0.956298,0.99058,0.489695,0.489739,0.500535,0.489992,0.53129,0.509806,-0.020593,-0.027015,0.340096,0.260463,3.472893,38.211331,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,ar,10315,5163,5152,False,-1.91543005,calibration,0.48153,0.46174,0.496678,0.489183,0.0,0.008328,0.047259,0.908191,0.95361,0.99146,0.495686,0.496054,0.500533,0.48782,0.151269,0.230928,-0.010899,-0.03694,0.342585,0.268783,3.216182,35.062771,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,en,10330,5179,5151,False,-3.96613695,calibration,0.492516,0.474055,0.504005,0.489844,0.0,0.006565,0.044603,0.894195,0.946224,0.987964,0.50029,0.499736,0.501355,0.501168,0.704383,0.585648,-0.000579,-0.014968,0.337092,0.257091,3.688851,44.87769,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,es,10290,5147,5143,False,-3.07859559,calibration,0.49643,0.477574,0.512653,0.494446,0.001943,0.007383,0.0408,0.899475,0.949835,0.990084,0.494558,0.494689,0.500194,0.483852,0.157179,0.237278,-0.014397,-0.007139,0.335135,0.24915,3.470939,35.796484,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,language,pt,10289,5123,5166,False,-3.58945588,calibration,0.52551,0.501929,0.553082,0.513049,0.00039,0.00488,0.054265,0.876887,0.931862,0.98645,0.517835,0.517968,0.50209,0.514803,0.549873,0.53176,0.036009,0.05102,0.320594,0.231315,3.496644,36.485727,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,argentina,1197,608,589,False,-3.47657928,calibration,0.520697,0.472141,0.561463,0.534035,0.001645,0.014803,0.074013,0.881154,0.93039,0.979626,0.513784,0.516315,0.507937,0.531863,0.356908,0.427165,0.034415,0.041395,0.323118,0.248171,3.577686,39.269051,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,australia,1759,887,872,False,-4.04987698,calibration,0.468944,0.435715,0.51168,0.470268,0.0,0.002255,0.028185,0.911697,0.956422,0.986239,0.497442,0.49503,0.504264,0.501089,0.777903,0.609541,-0.012055,-0.062113,0.348964,0.26805,3.657747,44.056332,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,brazil,5552,2773,2779,False,-3.44567693,calibration,0.540685,0.505332,0.571645,0.52968,0.0,0.005409,0.067436,0.874055,0.925153,0.980569,0.5317,0.531608,0.50054,0.53756,0.446448,0.487786,0.064155,0.08137,0.313017,0.219966,3.452222,35.388982,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,canada,1760,854,906,False,-3.84614231,calibration,0.503235,0.467979,0.534386,0.485058,0.0,0.002342,0.050351,0.892936,0.937086,0.987859,0.491477,0.495317,0.514773,0.481515,0.625293,0.544065,-0.009695,0.00647,0.331811,0.254688,3.672463,43.117171,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,chile,1481,730,751,False,-3.17305185,calibration,0.489776,0.456716,0.536654,0.480569,0.005479,0.006849,0.027397,0.902796,0.960053,0.992011,0.496286,0.491359,0.50709,0.464602,0.143836,0.219665,-0.024028,-0.020448,0.33856,0.251249,3.591218,40.000915,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,colombia,1414,717,697,False,-3.80997666,calibration,0.483771,0.432329,0.524063,0.491112,0.001395,0.008368,0.033473,0.893831,0.942611,0.992826,0.49505,0.490726,0.507072,0.501317,0.796374,0.615302,-0.023428,-0.032458,0.34157,0.260785,3.434285,34.392415,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,egypt,2584,1291,1293,False,-4.18887746,calibration,0.452848,0.409387,0.48519,0.461752,0.001549,0.004648,0.034082,0.910286,0.95669,0.986079,0.495356,0.49567,0.500387,0.497223,0.901627,0.640969,-0.014834,-0.094303,0.356983,0.282992,3.112141,33.845949,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,great britain,1730,871,859,False,-4.04298239,calibration,0.515896,0.476401,0.55662,0.514179,0.0,0.005741,0.056257,0.871944,0.930151,0.988359,0.50578,0.503948,0.503468,0.506051,0.768083,0.610123,0.0093,0.031793,0.325477,0.244763,3.676051,44.976124,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,gulf,2436,1196,1240,False,-1.91543005,calibration,0.506236,0.466517,0.532623,0.501753,0.000836,0.013378,0.052676,0.903226,0.956452,0.991129,0.512315,0.506297,0.509031,0.509852,0.173077,0.258427,0.016893,0.012472,0.330284,0.25585,3.179317,34.58432,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,ireland,1612,839,773,False,-3.94234997,calibration,0.510725,0.458799,0.543748,0.523268,0.0,0.014303,0.057211,0.86934,0.930142,0.980595,0.522953,0.51597,0.520471,0.532348,0.686532,0.599688,0.033966,0.021449,0.32808,0.247053,3.669721,44.839488,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,levantine,2608,1288,1320,False,-3.78532257,calibration,0.445298,0.4083,0.473167,0.456315,0.003106,0.010093,0.039596,0.918182,0.957576,0.993182,0.466641,0.46841,0.506135,0.469363,0.612578,0.531492,-0.065993,-0.109405,0.360755,0.293041,3.419052,37.667437,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,maghrebi,2687,1388,1299,False,-2.97129274,calibration,0.51485,0.4766,0.551614,0.533725,0.0,0.003602,0.06268,0.903772,0.95535,0.995381,0.506885,0.512082,0.516561,0.534128,0.355187,0.426655,0.025428,0.0297,0.325976,0.245813,3.15275,34.13862,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,mexico,1554,793,761,False,-3.07749428,calibration,0.480272,0.443718,0.516339,0.502388,0.003783,0.015132,0.052963,0.930355,0.965834,0.992116,0.47426,0.480811,0.510296,0.457447,0.162673,0.24,-0.049778,-0.039457,0.343307,0.2611,3.412665,33.280697,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,new zealand,1667,814,853,False,-3.56602729,calibration,0.481945,0.450924,0.511802,0.474014,0.0,0.007371,0.040541,0.916764,0.94959,0.992966,0.5021,0.495676,0.511698,0.478723,0.22113,0.302521,-0.010342,-0.036109,0.342461,0.268446,3.805022,48.679697,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,peru,1455,747,708,False,-2.87398072,calibration,0.493445,0.448417,0.533555,0.494806,0.0,0.0,0.024096,0.896893,0.944915,0.981638,0.476289,0.487305,0.513402,0.44186,0.076305,0.130137,-0.044644,-0.013111,0.336726,0.249828,3.516838,37.69898,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,portugal,4737,2350,2387,False,-3.65074126,calibration,0.507579,0.477415,0.537167,0.490491,0.0,0.003404,0.041702,0.880603,0.933808,0.989108,0.507705,0.508275,0.503905,0.503316,0.581277,0.539494,0.016729,0.015158,0.329578,0.242981,3.548708,37.771166,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,spain,1621,789,832,False,-3.04875255,calibration,0.521109,0.483703,0.560752,0.51085,0.006337,0.015209,0.051965,0.902644,0.960337,0.992788,0.5219,0.512049,0.513263,0.533654,0.140684,0.222668,0.036014,0.042218,0.322883,0.238742,3.472021,35.084689,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,united states,1802,914,888,False,-3.91339432,calibration,0.473681,0.43544,0.522992,0.481148,0.0,0.006565,0.025164,0.911036,0.962838,0.994369,0.490011,0.487478,0.507214,0.497946,0.66302,0.568747,-0.026739,-0.052637,0.34659,0.265677,3.657154,43.821432,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,variety,venezuela,1568,763,805,False,-3.75277315,calibration,0.491266,0.44229,0.540128,0.477738,0.0,0.009174,0.040629,0.896894,0.944099,0.996273,0.482143,0.489977,0.513393,0.48029,0.782438,0.595214,-0.024719,-0.017468,0.337806,0.256709,3.322945,31.904361,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|ar,5189,2595,2594,False,-2.23822929,calibration,0.509702,0.487171,0.536513,0.50858,0.0,0.006166,0.054335,0.888589,0.943331,0.990748,0.514357,0.514414,0.500096,0.534949,0.221195,0.312977,0.03559,0.019403,0.328514,0.253806,3.251885,36.426074,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|en,5146,2580,2566,False,-3.84614231,calibration,0.499582,0.4755,0.52361,0.498078,0.0,0.00814,0.048837,0.890101,0.941543,0.98675,0.498445,0.49817,0.50136,0.499838,0.599225,0.545038,-0.003736,-0.000835,0.333575,0.25549,3.658631,43.859167,,,,,
pilot_training_distribution_pan17,3043ea39df95de37,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,loss,gender_language,G0|es,5157,2587,2570,False,-3.31064719,calibration,0.503758,0.48228,0.522268,0.500532,0.000773,0.006185,0.045613,0.9,0.949416,0.991051,0.505139,0.505815,0.501648,0.511506,0.300734,0.378773,0.012751,0.007515,0.331486,0.244134,3.455665,35.291335,,,,,
